vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_parCodigo,ordenPartidos,votVotosPartido,votPorcenVotos,votCandidatos
"13","005","999","0137",3,2400,1.00400000e+01,0
"13","005","999","0527",4,2109,8.81999969e+00,0
"13","006","999","0063",5,5396,5.11999989e+00,0
"13","006","999","0131",2,33343,3.16499996e+01,0
"13","006","999","0135",1,41001,3.89199982e+01,0
"13","006","999","0137",4,12533,1.18999996e+01,0
"13","006","999","0527",3,13079,1.24099998e+01,0
"13","007","999","0063",5,2706,3.56999993e+00,0
"13","007","999","0131",2,19654,2.59599991e+01,0
"13","007","999","0135",1,35650,4.70900002e+01,0
"13","007","999","0137",4,8496,1.12200003e+01,0
"13","007","999","0527",3,9208,1.21599998e+01,0
"13","008","999","0063",5,704,3.75000000e+00,0
"13","008","999","0131",2,6737,3.58899994e+01,0
"13","008","999","0135",1,7565,4.02999992e+01,0
"13","008","999","0137",4,1486,7.92000008e+00,0
"13","008","999","0527",3,2279,1.21400003e+01,0
"13","009","999","0063",5,5012,7.01999998e+00,0
"13","009","999","0131",2,24824,3.47799988e+01,0
"13","009","999","0135",1,27118,3.79900017e+01,0
"13","009","999","0137",4,5976,8.36999989e+00,0
"13","009","999","0527",3,8453,1.18400002e+01,0
"13","010","999","0063",5,2033,8.02999973e+00,0
"13","010","999","0131",2,6705,2.64799995e+01,0
"13","010","999","0135",1,11048,4.36300011e+01,0
"13","010","999","0137",4,2517,9.93999958e+00,0
"13","010","999","0527",3,3019,1.19200001e+01,0
"13","011","999","0063",4,3047,8.90999985e+00,0
"13","011","999","0131",2,10079,2.94899998e+01,0
"13","011","999","0135",1,14990,4.38600006e+01,0
"13","011","999","0137",5,2667,7.80000019e+00,0
"13","011","999","0527",3,3397,9.93999958e+00,0
"13","012","999","0063",5,898,3.00999999e+00,0
"13","012","999","0131",2,10888,3.64799995e+01,0
"13","012","999","0135",1,12139,4.06800003e+01,0
"13","012","999","0137",4,2369,7.94000006e+00,0
"13","012","999","0527",3,3549,1.18900003e+01,0
"13","013","999","0063",5,688,3.50999999e+00,0
"13","013","999","0131",2,5890,3.00599995e+01,0
"13","013","999","0135",1,7912,4.03800011e+01,0
"13","013","999","0137",4,1648,8.40999985e+00,0
"13","013","999","0527",3,3455,1.76299992e+01,0
"13","014","999","0063",4,709,6.48999977e+00,0
"13","014","999","0131",1,4777,4.37400017e+01,0
"13","014","999","0135",2,3784,3.46500015e+01,0
"13","014","999","0137",5,649,5.94000006e+00,0
"13","014","999","0527",3,1002,9.17000008e+00,0
"13","015","999","0063",4,305,4.32999992e+00,0
