vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_forCodigo,ordenPartidos,votVotosFormula,votPorcenVotosFormula
"09","002","999","0137",5,30,2.70000011e-01
"09","002","999","0138",2,1355,1.19799995e+01
"09","003","999","0131",1,30354,7.63799973e+01
"09","003","999","0132",5,127,3.19999993e-01
"09","003","999","0133",6,72,1.80000007e-01
"09","003","999","0135",2,5589,1.40600004e+01
"09","003","999","0137",4,201,5.09999990e-01
"09","003","999","0138",3,3396,8.55000019e+00
"09","004","999","0131",1,22435,6.83300018e+01
"09","004","999","0132",6,22,7.00000003e-02
"09","004","999","0133",5,91,2.80000001e-01
"09","004","999","0135",3,4414,1.34399996e+01
"09","004","999","0137",4,234,7.09999979e-01
"09","004","999","0138",2,5635,1.71599998e+01
"09","005","999","0131",1,3546,8.15699997e+01
"09","005","999","0132",5,6,1.40000001e-01
"09","005","999","0133",6,6,1.40000001e-01
"09","005","999","0135",2,473,1.08800001e+01
"09","005","999","0137",4,19,4.39999998e-01
"09","005","999","0138",3,297,6.82999992e+00
"09","006","999","0131",1,17876,7.47600021e+01
"09","006","999","0132",5,35,1.50000006e-01
"09","006","999","0133",6,18,7.99999982e-02
"09","006","999","0135",3,2265,9.47000027e+00
"09","006","999","0137",4,73,3.10000002e-01
"09","006","999","0138",2,3645,1.52399998e+01
"09","007","999","0131",1,3396,8.04000015e+01
"09","007","999","0132",6,0,0.00000000e+00
"09","007","999","0133",5,3,7.00000003e-02
"09","007","999","0135",3,226,5.34999990e+00
"09","007","999","0137",4,12,2.80000001e-01
"09","007","999","0138",2,587,1.38999996e+01
"09","008","999","0131",1,6151,8.83799973e+01
"09","008","999","0132",5,13,1.89999998e-01
"09","008","999","0133",6,0,0.00000000e+00
"09","008","999","0135",3,257,3.69000006e+00
"09","008","999","0137",4,14,2.00000003e-01
"09","008","999","0138",2,525,7.53999996e+00
"09","009","999","0131",1,2976,8.40199966e+01
"09","009","999","0132",5,12,3.40000004e-01
"09","009","999","0133",6,11,3.10000002e-01
"09","009","999","0135",3,68,1.91999996e+00
"09","009","999","0137",4,45,1.26999998e+00
"09","009","999","0138",2,430,1.21400003e+01
"09","999","999","0131",1,169466,6.47500000e+01
"09","999","999","0132",5,1010,3.89999986e-01
"09","999","999","0133",6,614,2.30000004e-01
"09","999","999","0135",3,42148,1.61000004e+01
"09","999","999","0137",4,2478,9.49999988e-01
"09","999","999","0138",2,46000,1.75799999e+01
"10","001","999","0131",2,47909,3.17500000e+01
"10","001","999","0132",5,1636,1.08000004e+00
"10","001","999","0133",6,1048,6.89999998e-01
"10","001","999","0135",3,34866,2.31100006e+01
"10","001","999","0137",4,5835,3.86999989e+00
"10","001","999","0138",1,59577,3.94900017e+01
"10","002","999","0131",2,9949,3.11599998e+01
"10","002","999","0132",5,243,7.59999990e-01
"10","002","999","0133",6,110,3.40000004e-01
"10","002","999","0135",3,5248,1.64400005e+01
"10","002","999","0137",4,892,2.78999996e+00
"10","002","999","0138",1,15484,4.85000000e+01
"10","003","999","0131",1,1569,4.98100014e+01
"10","003","999","0132",5,17,5.40000021e-01
"10","003","999","0133",6,16,5.09999990e-01
"10","003","999","0135",3,470,1.49200001e+01
"10","003","999","0137",4,35,1.11000001e+00
"10","003","999","0138",2,1043,3.31100006e+01
"10","004","999","0131",2,18412,3.68199997e+01
"10","004","999","0132",5,232,4.60000008e-01
"10","004","999","0133",6,202,4.00000006e-01
"10","004","999","0135",3,7800,1.56000004e+01
"10","004","999","0137",4,709,1.41999996e+00
"10","004","999","0138",1,22654,4.52999992e+01
"10","005","999","0131",1,19801,4.36800003e+01
"10","005","999","0132",5,225,5.00000000e-01
"10","005","999","0133",6,122,2.70000011e-01
"10","005","999","0135",3,6963,1.53599997e+01
"10","005","999","0137",4,492,1.09000003e+00
"10","005","999","0138",2,17725,3.90999985e+01
"10","006","999","0131",1,4890,5.61500015e+01
"10","006","999","0132",4,36,4.09999996e-01
"10","006","999","0133",5,35,4.00000006e-01
"10","006","999","0135",3,922,1.05900002e+01
"10","006","999","0137",6,31,3.60000014e-01
"10","006","999","0138",2,2795,3.20900002e+01
"10","007","999","0131",2,17052,4.19900017e+01
"10","007","999","0132",6,141,3.49999994e-01
"10","007","999","0133",5,178,4.39999998e-01
"10","007","999","0135",3,5085,1.25200005e+01
"10","007","999","0137",4,631,1.54999995e+00
"10","007","999","0138",1,17522,4.31500015e+01
"10","008","999","0131",1,176,5.01399994e+01
"10","008","999","0132",4,1,2.80000001e-01
"10","008","999","0133",5,0,0.00000000e+00
"10","008","999","0135",2,127,3.61800003e+01
"10","008","999","0137",6,0,0.00000000e+00
"10","008","999","0138",3,47,1.33900003e+01
"10","009","999","0131",1,1753,5.28199997e+01
"10","009","999","0132",5,36,1.08000004e+00
"10","009","999","0133",6,6,1.80000007e-01
"10","009","999","0135",3,375,1.13000002e+01
"10","009","999","0137",4,42,1.26999998e+00
"10","009","999","0138",2,1107,3.33499985e+01
"10","010","999","0131",1,3444,4.78899994e+01
"10","010","999","0132",5,74,1.02999997e+00
"10","010","999","0133",6,19,2.59999990e-01
"10","010","999","0135",3,727,1.01099997e+01
"10","010","999","0137",4,121,1.67999995e+00
"10","010","999","0138",2,2806,3.90200005e+01
"10","011","999","0131",2,4209,4.19000015e+01
"10","011","999","0132",5,95,9.49999988e-01
"10","011","999","0133",6,60,6.00000024e-01
"10","011","999","0135",3,958,9.53999996e+00
"10","011","999","0137",4,170,1.69000006e+00
"10","011","999","0138",1,4553,4.53300018e+01
"10","012","999","0131",2,2818,4.20499992e+01
"10","012","999","0132",5,49,7.30000019e-01
"10","012","999","0133",6,24,3.60000014e-01
"10","012","999","0135",3,609,9.09000015e+00
"10","012","999","0137",4,92,1.37000000e+00
"10","012","999","0138",1,3110,4.64000015e+01
"10","013","999","0131",1,481,6.05000000e+01
"10","013","999","0132",5,2,2.50000000e-01
"10","013","999","0133",6,2,2.50000000e-01
"10","013","999","0135",3,49,6.15999985e+00
"10","013","999","0137",4,6,7.50000000e-01
"10","013","999","0138",2,255,3.20800018e+01
"10","014","999","0131",1,1196,5.50600014e+01
"10","014","999","0132",5,6,2.80000001e-01
"10","014","999","0133",6,0,0.00000000e+00
"10","014","999","0135",3,85,3.91000009e+00
"10","014","999","0137",4,8,3.70000005e-01
"10","014","999","0138",2,877,4.03800011e+01
"10","015","999","0131",2,4805,4.38800011e+01
"10","015","999","0132",5,58,5.29999971e-01
"10","015","999","0133",6,32,2.89999992e-01
"10","015","999","0135",3,1046,9.55000019e+00
"10","015","999","0137",4,149,1.36000001e+00
"10","015","999","0138",1,4860,4.43800011e+01
"10","016","999","0131",1,1068,6.19099998e+01
"10","016","999","0132",4,31,1.79999995e+00
"10","016","999","0133",5,23,1.33000004e+00
"10","016","999","0135",3,179,1.03800001e+01
"10","016","999","0137",6,8,4.60000008e-01
"10","016","999","0138",2,416,2.41200008e+01
"10","999","999","0131",2,139532,3.73199997e+01
"10","999","999","0132",5,2882,7.69999981e-01
"10","999","999","0133",6,1877,5.00000000e-01
"10","999","999","0135",3,65509,1.75200005e+01
"10","999","999","0137",4,9221,2.47000003e+00
"10","999","999","0138",1,154831,4.14199982e+01
"11","001","999","0131",2,2827,3.76699982e+01
"11","001","999","0132",4,208,2.76999998e+00
"11","001","999","0133",6,88,1.16999996e+00
"11","001","999","0135",1,3113,4.14799995e+01
"11","001","999","0137",5,108,1.44000006e+00
"11","001","999","0138",3,1160,1.54600000e+01
"11","002","999","0131",1,25405,3.79399986e+01
"11","002","999","0132",5,2468,3.69000006e+00
"11","002","999","0133",6,1112,1.65999997e+00
"11","002","999","0135",2,21388,3.19400005e+01
"11","002","999","0137",4,2544,3.79999995e+00
"11","002","999","0138",3,14041,2.09699993e+01
"11","003","999","0131",1,681,6.11300011e+01
"11","003","999","0132",4,47,4.21999979e+00
"11","003","999","0133",6,8,7.20000029e-01
"11","003","999","0135",3,178,1.59799995e+01
"11","003","999","0137",5,20,1.79999995e+00
"11","003","999","0138",2,180,1.61599998e+01
"11","004","999","0131",1,2068,4.16800003e+01
"11","004","999","0132",6,39,7.90000021e-01
"11","004","999","0133",4,72,1.45000005e+00
"11","004","999","0135",2,1900,3.82900009e+01
"11","004","999","0137",5,62,1.25000000e+00
"11","004","999","0138",3,821,1.65499992e+01
"11","005","999","0131",1,968,6.22099991e+01
"11","005","999","0132",6,16,1.02999997e+00
"11","005","999","0133",4,36,2.30999994e+00
"11","005","999","0135",3,229,1.47200003e+01
"11","005","999","0137",5,22,1.40999997e+00
"11","005","999","0138",2,285,1.83199997e+01
"11","006","999","0131",2,2799,3.61300011e+01
"11","006","999","0132",5,134,1.73000002e+00
"11","006","999","0133",4,139,1.78999996e+00
"11","006","999","0135",1,3142,4.05600014e+01
"11","006","999","0137",6,97,1.25000000e+00
"11","006","999","0138",3,1435,1.85300007e+01
"11","007","999","0131",1,567,6.22400017e+01
"11","007","999","0132",6,3,3.30000013e-01
"11","007","999","0133",4,14,1.53999996e+00
"11","007","999","0135",3,156,1.71200008e+01
"11","007","999","0137",5,13,1.42999995e+00
"11","007","999","0138",2,158,1.73400002e+01
"11","008","999","0131",1,4367,4.27900009e+01
"11","008","999","0132",4,149,1.46000004e+00
"11","008","999","0133",5,138,1.35000002e+00
"11","008","999","0135",2,3682,3.60800018e+01
"11","008","999","0137",6,137,1.34000003e+00
"11","008","999","0138",3,1733,1.69799995e+01
"11","009","999","0131",1,373,5.74700012e+01
"11","009","999","0132",5,2,3.10000002e-01
"11","009","999","0133",6,2,3.10000002e-01
"11","009","999","0135",3,107,1.64899998e+01
"11","009","999","0137",4,5,7.69999981e-01
"11","009","999","0138",2,160,2.46499996e+01
"11","010","999","0131",2,1548,2.67700005e+01
"11","010","999","0132",4,95,1.63999999e+00
"11","010","999","0133",6,53,9.20000017e-01
"11","010","999","0135",1,2937,5.07999992e+01
"11","010","999","0137",5,89,1.53999996e+00
"11","010","999","0138",3,1060,1.83299999e+01
"11","011","999","0131",2,1795,3.22400017e+01
"11","011","999","0132",4,105,1.88999999e+00
"11","011","999","0133",6,50,8.99999976e-01
"11","011","999","0135",1,2255,4.05000000e+01
"11","011","999","0137",5,82,1.47000003e+00
"11","011","999","0138",3,1281,2.30100002e+01
"11","012","999","0131",1,2716,4.69199982e+01
"11","012","999","0132",5,94,1.62000000e+00
"11","012","999","0133",6,82,1.41999996e+00
"11","012","999","0135",2,1637,2.82800007e+01
"11","012","999","0137",4,106,1.83000004e+00
"11","012","999","0138",3,1154,1.99300003e+01
"11","013","999","0131",1,117,5.57099991e+01
"11","013","999","0132",5,0,0.00000000e+00
"11","013","999","0133",6,0,0.00000000e+00
"11","013","999","0135",2,76,3.61899986e+01
"11","013","999","0137",4,1,4.79999989e-01
"11","013","999","0138",3,16,7.61999989e+00
"11","014","999","0131",1,188,5.41800003e+01
"11","014","999","0132",5,1,2.89999992e-01
"11","014","999","0133",4,6,1.73000002e+00
"11","014","999","0135",2,92,2.65100002e+01
"11","014","999","0137",6,1,2.89999992e-01
"11","014","999","0138",3,59,1.70000000e+01
"11","015","999","0131",1,12822,3.39399986e+01
"11","015","999","0132",4,1141,3.01999998e+00
"11","015","999","0133",6,974,2.57999992e+00
"11","015","999","0135",2,11049,2.92500000e+01
"11","015","999","0137",5,999,2.64000010e+00
"11","015","999","0138",3,10789,2.85599995e+01
"11","016","999","0131",1,1932,4.07500000e+01
"11","016","999","0132",4,93,1.96000004e+00
"11","016","999","0133",6,72,1.51999998e+00
"11","016","999","0135",3,973,2.05200005e+01
"11","016","999","0137",5,75,1.58000004e+00
"11","016","999","0138",2,1596,3.36599998e+01
"11","017","999","0131",2,1792,3.15799999e+01
"11","017","999","0132",6,76,1.34000003e+00
"11","017","999","0133",5,77,1.36000001e+00
"11","017","999","0135",1,2325,4.09700012e+01
"11","017","999","0137",4,98,1.73000002e+00
"11","017","999","0138",3,1307,2.30300007e+01
"11","018","999","0131",1,3249,4.44900017e+01
"11","018","999","0132",5,62,8.50000024e-01
"11","018","999","0133",4,169,2.30999994e+00
"11","018","999","0135",2,2859,3.91500015e+01
"11","018","999","0137",6,59,8.10000002e-01
"11","018","999","0138",3,904,1.23800001e+01
"11","019","999","0131",2,4182,3.83400002e+01
"11","019","999","0132",5,239,2.19000006e+00
"11","019","999","0133",4,282,2.58999991e+00
"11","019","999","0135",1,4454,4.08300018e+01
"11","019","999","0137",6,140,1.27999997e+00
"11","019","999","0138",3,1612,1.47799997e+01
"11","020","999","0131",1,3415,4.10299988e+01
"11","020","999","0132",5,232,2.78999996e+00
"11","020","999","0133",6,96,1.14999998e+00
"11","020","999","0135",2,2597,3.12000008e+01
"11","020","999","0137",4,235,2.81999993e+00
"11","020","999","0138",3,1749,2.10100002e+01
"11","021","999","0131",1,1752,4.71899986e+01
"11","021","999","0132",6,38,1.01999998e+00
"11","021","999","0133",4,88,2.36999989e+00
"11","021","999","0135",2,1232,3.31800003e+01
"11","021","999","0137",5,57,1.53999996e+00
"11","021","999","0138",3,546,1.47100000e+01
"11","022","999","0131",2,2973,3.14599991e+01
"11","022","999","0132",5,163,1.73000002e+00
"11","022","999","0133",6,145,1.52999997e+00
"11","022","999","0135",1,3344,3.53899994e+01
"11","022","999","0137",4,201,2.13000011e+00
"11","022","999","0138",3,2623,2.77600002e+01
"11","999","999","0131",1,78536,3.79099998e+01
"11","999","999","0132",4,5405,2.60999990e+00
"11","999","999","0133",6,3703,1.78999996e+00
"11","999","999","0135",2,69725,3.36500015e+01
"11","999","999","0137",5,5151,2.49000001e+00
"11","999","999","0138",3,44669,2.15599995e+01
"12","001","999","0131",2,33674,3.13500004e+01
"12","001","999","0132",6,1343,1.25000000e+00
"12","001","999","0133",4,3628,3.38000011e+00
"12","001","999","0135",1,37897,3.52799988e+01
"12","001","999","0137",5,2052,1.90999997e+00
"12","001","999","0138",3,28818,2.68299999e+01
"12","002","999","0131",1,881,4.10299988e+01
"12","002","999","0132",6,23,1.07000005e+00
"12","002","999","0133",4,39,1.82000005e+00
"12","002","999","0135",3,540,2.51499996e+01
"12","002","999","0137",5,30,1.39999998e+00
"12","002","999","0138",2,634,2.95300007e+01
"12","003","999","0131",1,1660,4.88800011e+01
"12","003","999","0132",6,16,4.69999999e-01
"12","003","999","0133",5,43,1.26999998e+00
"12","003","999","0135",2,819,2.41200008e+01
"12","003","999","0137",4,45,1.33000004e+00
"12","003","999","0138",3,813,2.39400005e+01
"12","004","999","0131",1,3685,4.56199989e+01
"12","004","999","0132",6,60,7.40000010e-01
"12","004","999","0133",4,126,1.55999994e+00
"12","004","999","0135",2,2352,2.91200008e+01
"12","004","999","0137",5,87,1.08000004e+00
"12","004","999","0138",3,1767,2.18799992e+01
"12","005","999","0131",1,987,4.54199982e+01
"12","005","999","0132",6,11,5.09999990e-01
"12","005","999","0133",4,38,1.75000000e+00
"12","005","999","0135",3,513,2.36100006e+01
"12","005","999","0137",5,19,8.70000005e-01
"12","005","999","0138",2,605,2.78400002e+01
"12","006","999","0131",2,8669,3.11399994e+01
"12","006","999","0132",6,338,1.21000004e+00
"12","006","999","0133",4,901,3.24000001e+00
"12","006","999","0135",1,9619,3.45600014e+01
"12","006","999","0137",5,578,2.07999992e+00
"12","006","999","0138",3,7731,2.77700005e+01
"12","007","999","0131",1,1706,4.14900017e+01
"12","007","999","0132",6,40,9.70000029e-01
"12","007","999","0133",4,71,1.73000002e+00
"12","007","999","0135",3,637,1.54899998e+01
"12","007","999","0137",5,67,1.63000000e+00
"12","007","999","0138",2,1591,3.86899986e+01
"12","008","999","0131",1,2867,4.48499985e+01
"12","008","999","0132",6,66,1.02999997e+00
"12","008","999","0133",4,142,2.22000003e+00
"12","008","999","0135",2,1761,2.75499992e+01
"12","008","999","0137",5,91,1.41999996e+00
"12","008","999","0138",3,1465,2.29200001e+01
"12","009","999","0131",1,717,5.53699989e+01
"12","009","999","0132",6,5,3.89999986e-01
"12","009","999","0133",5,6,4.60000008e-01
"12","009","999","0135",2,307,2.37099991e+01
"12","009","999","0137",4,8,6.20000005e-01
"12","009","999","0138",3,252,1.94599991e+01
"12","010","999","0131",1,701,5.12400017e+01
"12","010","999","0132",6,12,8.79999995e-01
"12","010","999","0133",4,31,2.26999998e+00
"12","010","999","0135",2,391,2.85799999e+01
"12","010","999","0137",5,15,1.10000002e+00
"12","010","999","0138",3,218,1.59399996e+01
"12","011","999","0131",1,1009,5.87700005e+01
"12","011","999","0132",6,19,1.11000001e+00
"12","011","999","0133",4,51,2.97000003e+00
"12","011","999","0135",2,325,1.89300003e+01
"12","011","999","0137",5,22,1.27999997e+00
"12","011","999","0138",3,291,1.69500008e+01
"12","012","999","0131",1,3163,3.86199989e+01
"12","012","999","0132",5,84,1.02999997e+00
"12","012","999","0133",4,307,3.75000000e+00
"12","012","999","0135",2,2484,3.03299999e+01
"12","012","999","0137",6,83,1.00999999e+00
"12","012","999","0138",3,2068,2.52500000e+01
"12","013","999","0131",1,915,5.49199982e+01
"12","013","999","0132",5,14,8.39999974e-01
"12","013","999","0133",4,51,3.05999994e+00
"12","013","999","0135",3,300,1.80100002e+01
"12","013","999","0137",6,10,6.00000024e-01
"12","013","999","0138",2,376,2.25699997e+01
"12","014","999","0131",1,1669,3.83899994e+01
"12","014","999","0132",6,33,7.59999990e-01
"12","014","999","0133",4,152,3.50000000e+00
"12","014","999","0135",2,1296,2.98099995e+01
"12","014","999","0137",5,41,9.39999998e-01
"12","014","999","0138",3,1156,2.65900002e+01
"12","015","999","0131",1,1314,5.26699982e+01
"12","015","999","0132",6,14,5.60000002e-01
"12","015","999","0133",4,106,4.25000000e+00
"12","015","999","0135",3,501,2.00799999e+01
"12","015","999","0137",5,19,7.59999990e-01
"12","015","999","0138",2,541,2.16800003e+01
"12","016","999","0131",1,2522,5.91899986e+01
"12","016","999","0132",6,19,4.49999988e-01
"12","016","999","0133",4,144,3.38000011e+00
"12","016","999","0135",3,651,1.52799997e+01
"12","016","999","0137",5,23,5.40000021e-01
"12","016","999","0138",2,902,2.11700001e+01
"12","017","999","0131",1,4058,4.82999992e+01
"12","017","999","0132",6,69,8.19999993e-01
"12","017","999","0133",4,633,7.53000021e+00
"12","017","999","0135",3,1683,2.00300007e+01
"12","017","999","0137",5,157,1.87000000e+00
"12","017","999","0138",2,1802,2.14500008e+01
"12","018","999","0131",1,1524,5.46399994e+01
"12","018","999","0132",5,24,8.60000014e-01
"12","018","999","0133",4,129,4.63000011e+00
"12","018","999","0135",2,682,2.44500008e+01
"12","018","999","0137",6,17,6.10000014e-01
"12","018","999","0138",3,413,1.48100004e+01
"12","999","999","0131",1,71721,3.62099991e+01
"12","999","999","0132",6,2190,1.11000001e+00
"12","999","999","0133",4,6598,3.32999992e+00
"12","999","999","0135",2,62758,3.16800003e+01
"12","999","999","0137",5,3364,1.70000005e+00
"12","999","999","0138",3,51443,2.59699993e+01
"13","001","999","0131",2,16367,2.16700001e+01
"13","001","999","0132",5,1626,2.15000010e+00
"13","001","999","0133",6,1504,1.99000001e+00
"13","001","999","0135",1,43456,5.75299988e+01
"13","001","999","0137",4,5077,6.71999979e+00
"13","001","999","0138",3,7501,9.93000031e+00
"13","002","999","0131",2,29696,2.46700001e+01
"13","002","999","0132",6,2145,1.77999997e+00
"13","002","999","0133",5,3565,2.96000004e+00
"13","002","999","0135",1,58346,4.84599991e+01
"13","002","999","0137",4,10261,8.52000046e+00
"13","002","999","0138",3,16383,1.36099997e+01
"13","003","999","0131",2,46592,2.70900002e+01
"13","003","999","0132",6,2501,1.45000005e+00
"13","003","999","0133",5,6709,3.90000010e+00
"13","003","999","0135",1,76316,4.43699989e+01
"13","003","999","0137",4,15070,8.76000023e+00
"13","003","999","0138",3,24814,1.44300003e+01
"13","004","999","0131",2,39786,3.30099983e+01
"13","004","999","0132",6,1626,1.35000002e+00
"13","004","999","0133",5,5001,4.15000010e+00
"13","004","999","0135",1,44948,3.72900009e+01
"13","004","999","0137",4,11907,9.88000011e+00
"13","004","999","0138",3,17256,1.43199997e+01
"13","005","999","0131",1,11858,4.83300018e+01
"13","005","999","0132",6,231,9.39999998e-01
"13","005","999","0133",5,1139,4.63999987e+00
"13","005","999","0135",2,6548,2.66900005e+01
"13","005","999","0137",4,2262,9.22000027e+00
"13","005","999","0138",3,2499,1.01800003e+01
"13","006","999","0131",2,35369,3.26800003e+01
"13","006","999","0132",6,1224,1.13000000e+00
"13","006","999","0133",5,5899,5.44999981e+00
"13","006","999","0135",1,40053,3.70099983e+01
"13","006","999","0137",4,10437,9.64000034e+00
"13","006","999","0138",3,15250,1.40900002e+01
"13","007","999","0131",2,21113,2.70499992e+01
"13","007","999","0132",6,1264,1.62000000e+00
"13","007","999","0133",5,3003,3.84999990e+00
"13","007","999","0135",1,35127,4.50000000e+01
"13","007","999","0137",4,6887,8.81999969e+00
"13","007","999","0138",3,10671,1.36700001e+01
"13","008","999","0131",2,7032,3.64300003e+01
"13","008","999","0132",6,246,1.26999998e+00
"13","008","999","0133",5,761,3.94000006e+00
"13","008","999","0135",1,7300,3.78100014e+01
"13","008","999","0137",4,1398,7.23999977e+00
"13","008","999","0138",3,2568,1.33000002e+01
"13","009","999","0131",2,25923,3.52099991e+01
"13","009","999","0132",6,806,1.09000003e+00
"13","009","999","0133",4,5445,7.40000010e+00
"13","009","999","0135",1,26474,3.59599991e+01
"13","009","999","0137",5,5180,7.03999996e+00
"13","009","999","0138",3,9791,1.33000002e+01
"13","010","999","0131",2,7167,2.72199993e+01
"13","010","999","0132",6,343,1.29999995e+00
"13","010","999","0133",4,2246,8.52999973e+00
"13","010","999","0135",1,10661,4.04900017e+01
"13","010","999","0137",5,2231,8.47000027e+00
"13","010","999","0138",3,3685,1.39899998e+01
"13","011","999","0131",2,10474,2.98099995e+01
"13","011","999","0132",6,508,1.45000005e+00
"13","011","999","0133",4,3285,9.35000038e+00
"13","011","999","0135",1,14582,4.15000000e+01
"13","011","999","0137",5,2324,6.61000013e+00
"13","011","999","0138",3,3964,1.12799997e+01
"13","012","999","0131",2,11359,3.67500000e+01
"13","012","999","0132",6,423,1.37000000e+00
"13","012","999","0133",5,982,3.18000007e+00
"13","012","999","0135",1,12049,3.89799995e+01
"13","012","999","0137",4,2059,6.65999985e+00
"13","012","999","0138",3,4038,1.30600004e+01
"13","013","999","0131",2,6197,3.02800007e+01
"13","013","999","0132",6,363,1.76999998e+00
"13","013","999","0133",5,791,3.85999990e+00
"13","013","999","0135",1,7450,3.64000015e+01
"13","013","999","0137",4,1525,7.44999981e+00
"13","013","999","0138",3,4141,2.02299995e+01
"13","014","999","0131",1,4895,4.39599991e+01
"13","014","999","0132",6,85,7.59999990e-01
"13","014","999","0133",4,751,6.73999977e+00
"13","014","999","0135",2,3641,3.27000008e+01
"13","014","999","0137",5,599,5.38000011e+00
"13","014","999","0138",3,1165,1.04600000e+01
"13","015","999","0131",2,2863,3.99900017e+01
"13","015","999","0132",6,55,7.69999981e-01
"13","015","999","0133",4,324,4.53000021e+00
"13","015","999","0135",1,3153,4.40400009e+01
"13","015","999","0137",5,174,2.43000007e+00
"13","015","999","0138",3,590,8.23999977e+00
"13","016","999","0131",1,44238,3.94199982e+01
"13","016","999","0132",6,1426,1.26999998e+00
"13","016","999","0133",4,4558,4.05999994e+00
"13","016","999","0135",2,35875,3.19699993e+01
"13","016","999","0137",5,3565,3.18000007e+00
"13","016","999","0138",3,22557,2.01000004e+01
"13","017","999","0131",1,6330,3.76199989e+01
"13","017","999","0132",6,348,2.06999993e+00
"13","017","999","0133",5,507,3.00999999e+00
"13","017","999","0135",2,5620,3.34000015e+01
"13","017","999","0137",4,685,4.07000017e+00
"13","017","999","0138",3,3336,1.98299999e+01
"13","018","999","0131",1,11773,3.99900017e+01
"13","018","999","0132",6,407,1.38000000e+00
"13","018","999","0133",4,1386,4.71000004e+00
"13","018","999","0135",2,9837,3.34099998e+01
"13","018","999","0137",5,802,2.72000003e+00
"13","018","999","0138",3,5237,1.77900009e+01
"13","999","999","0131",2,339032,3.13400002e+01
"13","999","999","0132",6,15627,1.44000006e+00
"13","999","999","0133",5,47856,4.42000008e+00
"13","999","999","0135",1,441436,4.07999992e+01
"13","999","999","0137",4,82443,7.61999989e+00
"13","999","999","0138",3,155446,1.43699999e+01
"14","001","999","0131",1,86287,4.43899994e+01
"14","001","999","0132",4,4119,2.11999989e+00
"14","001","999","0133",6,816,4.19999987e-01
"14","001","999","0135",2,57024,2.93299999e+01
"14","001","999","0137",5,3008,1.54999995e+00
"14","001","999","0138",3,43137,2.21900005e+01
"14","002","999","0131",1,14992,6.04500008e+01
"14","002","999","0132",4,186,7.50000000e-01
"14","002","999","0133",6,127,5.09999990e-01
"14","002","999","0135",2,5221,2.10499992e+01
"14","002","999","0137",5,179,7.20000029e-01
"14","002","999","0138",3,4097,1.65200005e+01
"14","003","999","0131",1,11147,7.05800018e+01
"14","003","999","0132",5,78,4.90000010e-01
"14","003","999","0133",6,59,3.70000005e-01
"14","003","999","0135",2,2474,1.56599998e+01
"14","003","999","0137",4,85,5.40000021e-01
"14","003","999","0138",3,1951,1.23500004e+01
"14","004","999","0131",1,19180,6.54499969e+01
"14","004","999","0132",4,260,8.89999986e-01
"14","004","999","0133",5,161,5.50000012e-01
"14","004","999","0135",2,6130,2.09200001e+01
"14","004","999","0137",6,134,4.60000008e-01
"14","004","999","0138",3,3441,1.17399998e+01
"14","005","999","0131",1,3439,6.25999985e+01
"14","005","999","0132",4,35,6.39999986e-01
"14","005","999","0133",6,13,2.39999995e-01
"14","005","999","0135",2,1550,2.82099991e+01
"14","005","999","0137",5,31,5.60000002e-01
"14","005","999","0138",3,426,7.75000000e+00
"14","006","999","0131",1,8783,7.61200027e+01
"14","006","999","0132",6,9,7.99999982e-02
"14","006","999","0133",5,21,1.80000007e-01
"14","006","999","0135",2,1817,1.57500000e+01
"14","006","999","0137",4,30,2.59999990e-01
"14","006","999","0138",3,879,7.61999989e+00
"14","007","999","0131",1,24430,7.12799988e+01
"14","007","999","0132",4,324,9.49999988e-01
"14","007","999","0133",6,73,2.09999993e-01
"14","007","999","0135",2,6537,1.90699997e+01
"14","007","999","0137",5,116,3.40000004e-01
"14","007","999","0138",3,2794,8.14999962e+00
"14","008","999","0131",1,38152,6.19500008e+01
"14","008","999","0132",4,562,9.10000026e-01
"14","008","999","0133",6,169,2.70000011e-01
"14","008","999","0135",2,14076,2.28600006e+01
"14","008","999","0137",5,356,5.79999983e-01
"14","008","999","0138",3,8270,1.34300003e+01
"14","009","999","0131",1,16535,6.04000015e+01
"14","009","999","0132",4,226,8.29999983e-01
"14","009","999","0133",6,90,3.30000013e-01
"14","009","999","0135",2,7620,2.78400002e+01
"14","009","999","0137",5,175,6.39999986e-01
"14","009","999","0138",3,2728,9.97000027e+00
"14","010","999","0131",1,23955,7.61200027e+01
"14","010","999","0132",4,217,6.89999998e-01
"14","010","999","0133",5,153,4.90000010e-01
"14","010","999","0135",2,3617,1.14899998e+01
"14","010","999","0137",6,149,4.69999999e-01
"14","010","999","0138",3,3380,1.07399998e+01
"14","011","999","0131",1,13508,8.49100037e+01
"14","011","999","0132",5,24,1.50000006e-01
"14","011","999","0133",6,23,1.40000001e-01
"14","011","999","0135",2,1754,1.10299997e+01
"14","011","999","0137",4,28,1.80000007e-01
"14","011","999","0138",3,572,3.59999990e+00
"14","012","999","0131",1,11042,5.73199997e+01
"14","012","999","0132",4,172,8.89999986e-01
"14","012","999","0133",6,68,3.49999994e-01
"14","012","999","0135",2,5694,2.95599995e+01
"14","012","999","0137",5,157,8.19999993e-01
"14","012","999","0138",3,2130,1.10600004e+01
"14","013","999","0131",1,28716,8.02799988e+01
"14","013","999","0132",4,276,7.69999981e-01
"14","013","999","0133",6,87,2.39999995e-01
