pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"02","074","999",64,63,9.84400024e+01,17213,9.94300003e+01,16845,9.73099976e+01,368,2.13000011e+00,84,4.90000010e-01,14,7.00000003e-02,21070,17311,8.21600037e+01,,,,8.35400009e+01,"0133",149,8.79999995e-01
"02","075","999",116,114,9.82799988e+01,32266,9.93000031e+01,31372,9.65500031e+01,894,2.75000000e+00,197,6.10000014e-01,30,9.00000036e-02,40075,32493,8.10800018e+01,,,,8.25100021e+01,"0133",286,9.10000026e-01
"02","076","999",156,153,9.80800018e+01,42971,9.93499985e+01,42075,9.72699966e+01,896,2.06999993e+00,258,6.00000024e-01,25,5.99999987e-02,52507,43254,8.23799973e+01,,,,8.40599976e+01,"0133",459,1.09000003e+00
"02","077","999",1086,1022,9.41100006e+01,294707,9.93199997e+01,287517,9.69000015e+01,7190,2.42000008e+00,1875,6.29999995e-01,141,5.00000007e-02,378882,296723,7.83199997e+01,,,,8.32399979e+01,"0133",2717,9.39999998e-01
"02","078","999",54,54,1.00000000e+02,14547,9.97099991e+01,14201,9.73399963e+01,346,2.36999989e+00,40,2.70000011e-01,2,1.99999996e-02,17531,14589,8.32200012e+01,,,,8.32200012e+01,"0133",117,8.19999993e-01
"02","079","999",905,862,9.52500000e+01,252071,9.92900009e+01,245116,9.65500031e+01,6955,2.74000001e+00,1680,6.60000026e-01,112,5.00000007e-02,315395,253863,8.04899979e+01,,,,8.44800034e+01,"0133",2627,1.07000005e+00
"02","080","999",759,747,9.84199982e+01,213237,9.93300018e+01,210076,9.78600006e+01,3161,1.47000003e+00,1301,6.10000014e-01,139,5.99999987e-02,264636,214677,8.11200027e+01,,,,8.24300003e+01,"0133",1792,8.50000024e-01
"02","081","999",45,43,9.55599976e+01,11280,9.94300003e+01,11010,9.70500031e+01,270,2.38000011e+00,55,4.79999989e-01,10,9.00000036e-02,14040,11345,8.08000031e+01,,,,8.50299988e+01,"0137",127,1.14999998e+00
"02","082","999",234,227,9.70100021e+01,60675,9.92399979e+01,59353,9.70800018e+01,1322,2.16000009e+00,449,7.30000019e-01,14,2.99999993e-02,80417,61138,7.60299988e+01,,,,7.81900024e+01,"0133",582,9.80000019e-01
"02","083","999",124,122,9.83899994e+01,32834,9.95000000e+01,32224,9.76500015e+01,610,1.85000002e+00,153,4.60000008e-01,12,3.99999991e-02,40216,32999,8.20500031e+01,,,,8.29499969e+01,"0133",283,8.79999995e-01
"02","084","999",278,276,9.92799988e+01,74483,9.91999969e+01,72484,9.65299988e+01,1999,2.66000009e+00,568,7.59999990e-01,35,5.00000007e-02,92447,75086,8.12200012e+01,,,,8.15500031e+01,"0133",909,1.25000000e+00
"02","085","999",100,99,9.90000000e+01,27215,9.91800003e+01,26388,9.61699982e+01,827,3.00999999e+00,215,7.79999971e-01,10,3.99999991e-02,33935,27440,8.08600006e+01,,,,8.16999969e+01,"0133",333,1.25999999e+00
"02","086","999",15,15,1.00000000e+02,4313,9.98399963e+01,4138,9.57900009e+01,175,4.05000019e+00,6,1.40000001e-01,1,1.99999996e-02,5127,4320,8.42600021e+01,,,,8.42600021e+01,"0133",27,6.49999976e-01
"02","087","999",262,257,9.80899963e+01,69238,9.91699982e+01,67600,9.68300018e+01,1638,2.34999990e+00,527,7.50000000e-01,49,7.00000003e-02,87164,69814,8.00899963e+01,,,,8.15299988e+01,"0133",1089,1.61000001e+00
"02","088","999",10,10,1.00000000e+02,2619,9.98899994e+01,2543,9.69899979e+01,76,2.90000010e+00,2,7.99999982e-02,1,2.99999993e-02,3011,2622,8.70800018e+01,,,,8.70800018e+01,"0133",13,5.09999990e-01
"02","089","999",598,590,9.86600037e+01,172329,9.91299973e+01,168389,9.68600006e+01,3940,2.26999998e+00,1329,7.59999990e-01,185,1.09999999e-01,208263,173843,8.34700012e+01,,,,8.45800018e+01,"0133",1796,1.07000005e+00
