vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_parCodigo,ordenPartidos,votVotosPartido,votPorcenVotos,votCandidatos
"02","122","999","0131",2,33279,1.85799999e+01,0
"02","122","999","0132",4,12911,7.21000004e+00,0
"02","122","999","0137",5,9102,5.07999992e+00,0
"02","122","999","0138",3,25427,1.41999998e+01,0
"02","122","999","0145",1,98362,5.49300003e+01,0
"02","123","999","0131",1,7548,3.98899994e+01,0
"02","123","999","0132",5,360,1.89999998e+00,0
"02","123","999","0137",4,568,3.00000000e+00,0
"02","123","999","0138",3,2987,1.57900000e+01,0
"02","123","999","0145",2,7460,3.94199982e+01,0
"02","127","999","0131",2,2819,4.42500000e+01,0
"02","127","999","0132",5,67,1.04999995e+00,0
"02","127","999","0137",4,90,1.40999997e+00,0
"02","127","999","0138",3,399,6.26000023e+00,0
"02","127","999","0145",1,2996,4.70299988e+01,0
"02","129","999","0131",1,69850,4.86300011e+01,0
"02","129","999","0132",5,2687,1.87000000e+00,0
"02","129","999","0137",4,6402,4.46000004e+00,0
"02","129","999","0138",3,32176,2.23999996e+01,0
"02","129","999","0145",2,32514,2.26399994e+01,0
"02","130","999","0131",1,76655,4.19500008e+01,0
"02","130","999","0132",5,2945,1.61000001e+00,0
"02","130","999","0137",4,8021,4.38999987e+00,0
"02","130","999","0138",2,60890,3.33199997e+01,0
"02","130","999","0145",3,34238,1.87299995e+01,0
"02","133","999","0131",2,36134,3.42599983e+01,0
"02","133","999","0132",4,5437,5.15999985e+00,0
"02","133","999","0137",5,5147,4.88000011e+00,0
"02","133","999","0138",3,22176,2.10300007e+01,0
"02","133","999","0145",1,36571,3.46800003e+01,0
"02","134","999","0131",1,39664,3.63899994e+01,0
"02","134","999","0132",5,3676,3.36999989e+00,0
"02","134","999","0137",4,4988,4.57999992e+00,0
"02","134","999","0138",3,26389,2.42099991e+01,0
"02","134","999","0145",2,34279,3.14500008e+01,0
"02","135","999","0131",2,1453,4.06300011e+01,0
"02","135","999","0132",4,77,2.15000010e+00,0
"02","135","999","0137",5,45,1.25999999e+00,0
"02","135","999","0138",3,246,6.88000011e+00,0
"02","135","999","0145",1,1755,4.90800018e+01,0
"02","991","999","0131",1,1064664,3.47900009e+01,6
"02","991","999","0132",5,101247,3.30999994e+00,0
"02","991","999","0137",4,135038,4.40999985e+00,0
"02","991","999","0138",3,703701,2.29899998e+01,4
"02","991","999","0145",2,1055924,3.45000000e+01,5
"02","994","999","0131",2,125820,3.44900017e+01,5
"02","994","999","0132",4,7724,2.11999989e+00,0
"02","994","999","0137",5,7108,1.95000005e+00,0
"02","994","999","0138",3,69485,1.90499992e+01,3
"02","994","999","0145",1,154653,4.24000015e+01,6
"02","995","999","0131",2,247280,3.13600006e+01,4
"02","995","999","0132",5,24959,3.17000008e+00,0
"02","995","999","0137",4,25298,3.21000004e+00,0
"02","995","999","0138",3,124601,1.58000002e+01,2
"02","995","999","0145",1,366316,4.64599991e+01,5
"02","997","999","0131",2,57146,3.20400009e+01,2
"02","997","999","0132",4,7998,4.48000002e+00,0
"02","997","999","0137",5,4976,2.78999996e+00,0
"02","997","999","0138",3,31264,1.75300007e+01,1
"02","997","999","0145",1,76963,4.31500015e+01,3
"02","999","999","0131",2,1494910,3.40400009e+01,17
"02","999","999","0132",5,141928,3.23000002e+00,0
"02","999","999","0137",4,172420,3.93000007e+00,0
"02","999","999","0138",3,929051,2.11499996e+01,10
"02","999","999","0145",1,1653856,3.76500015e+01,19
"03","001","999","0501",1,31738,4.51699982e+01,0
"03","001","999","0524",2,29053,4.13499985e+01,0
"03","001","999","0528",3,9477,1.34899998e+01,0
"03","002","999","0501",1,3891,4.77400017e+01,0
"03","002","999","0524",2,3201,3.92700005e+01,0
"03","002","999","0528",3,1059,1.29899998e+01,0
"03","003","999","0501",1,2251,5.25600014e+01,0
"03","003","999","0524",2,1835,4.28400002e+01,0
"03","003","999","0528",3,197,4.59999990e+00,0
"03","004","999","0501",1,1008,5.09300003e+01,0
"03","004","999","0524",2,955,4.82599983e+01,0
"03","004","999","0528",3,16,8.10000002e-01,0
"03","005","999","0501",1,1201,5.66800003e+01,0
"03","005","999","0524",2,887,4.18600006e+01,0
"03","005","999","0528",3,31,1.46000004e+00,0
"03","006","999","0501",1,4057,6.91999969e+01,0
"03","006","999","0524",2,1534,2.61599998e+01,0
"03","006","999","0528",3,272,4.63999987e+00,0
"03","007","999","0501",2,1111,4.42099991e+01,0
"03","007","999","0524",1,1357,5.40000000e+01,0
"03","007","999","0528",3,45,1.78999996e+00,0
"03","008","999","0501",1,6424,4.90499992e+01,0
"03","008","999","0524",2,5789,4.42000008e+01,0
"03","008","999","0528",3,885,6.76000023e+00,0
"03","009","999","0501",1,2345,4.58400002e+01,0
"03","009","999","0524",2,2310,4.51500015e+01,0
"03","009","999","0528",3,461,9.01000023e+00,0
"03","010","999","0501",1,1953,6.08199997e+01,0
"03","010","999","0524",2,985,3.06800003e+01,0
"03","010","999","0528",3,273,8.50000000e+00,0
"03","011","999","0501",1,3333,6.07500000e+01,0
