pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"18","013","999",53,49,9.24499969e+01,12320,9.91200027e+01,11236,9.04000015e+01,1084,8.72000027e+00,95,7.59999990e-01,14,1.19999997e-01,16567,12429,7.50199966e+01,,0,,8.16299973e+01,"0068",43,3.79999995e-01
"18","014","999",37,35,9.45899963e+01,9435,9.95299988e+01,9029,9.52399979e+01,406,4.28000021e+00,29,3.10000002e-01,16,1.70000002e-01,12551,9480,7.55299988e+01,,0,,7.99000015e+01,"0068",24,2.70000011e-01
"18","015","999",86,84,9.76699982e+01,22225,9.91500015e+01,19508,8.70299988e+01,2717,1.21199999e+01,109,4.90000010e-01,81,3.60000014e-01,28263,22415,7.93099976e+01,,0,,8.12300034e+01,"0068",65,3.30000013e-01
"18","016","999",20,20,1.00000000e+02,5096,9.96500015e+01,4877,9.53700027e+01,219,4.28000021e+00,13,2.50000000e-01,5,1.00000001e-01,5935,5114,8.61699982e+01,,0,,8.61699982e+01,"0068",5,1.00000001e-01
"18","017","999",60,56,9.33300018e+01,13666,9.86900024e+01,11919,8.60800018e+01,1747,1.26199999e+01,175,1.25999999e+00,6,3.99999991e-02,18059,13847,7.66800003e+01,,0,,8.15500031e+01,"0068",88,7.40000010e-01
"18","018","999",21,21,1.00000000e+02,5207,9.86200027e+01,4712,8.92399979e+01,495,9.38000011e+00,72,1.36000001e+00,1,1.99999996e-02,6516,5280,8.10299988e+01,,0,,8.10299988e+01,"0068",29,6.20000005e-01
"18","019","999",23,23,1.00000000e+02,5844,9.90699997e+01,5282,8.95400009e+01,562,9.52999973e+00,52,8.79999995e-01,3,5.00000007e-02,7356,5899,8.01900024e+01,,0,,8.01900024e+01,"0068",16,3.00000012e-01
"18","999","999",1606,1553,9.66999969e+01,420027,9.91299973e+01,383206,9.04400024e+01,36821,8.68999958e+00,3122,7.40000010e-01,582,1.29999995e-01,536604,423731,7.89700012e+01,,15,,8.16500015e+01,"0068",1884,4.90000010e-01
"19","001","999",502,489,9.74100037e+01,129232,9.82099991e+01,109554,8.32500000e+01,19678,1.49499998e+01,2186,1.65999997e+00,171,1.40000001e-01,167394,131589,7.86100006e+01,,1,,8.07399979e+01,"9997",1211,1.11000001e+00
"19","002","999",45,45,1.00000000e+02,9539,9.92699966e+01,7400,7.70100021e+01,2139,2.22600002e+01,56,5.79999983e-01,14,1.50000006e-01,11554,9609,8.31699982e+01,,1,,8.31699982e+01,"9997",0,0.00000000e+00
"19","004","999",57,56,9.82500000e+01,15076,9.92399979e+01,11904,7.83600006e+01,3172,2.08799992e+01,108,7.09999979e-01,8,5.00000007e-02,18108,15192,8.39000015e+01,,1,,8.50999985e+01,"9997",0,0.00000000e+00
"19","006","999",84,83,9.88099976e+01,20424,9.90999985e+01,16717,8.11100006e+01,3707,1.79899998e+01,160,7.79999971e-01,26,1.19999997e-01,25578,20610,8.05800018e+01,,1,,8.15899963e+01,"9997",0,0.00000000e+00
"19","009","999",37,36,9.73000031e+01,7637,9.93399963e+01,6343,8.25100021e+01,1294,1.68299999e+01,37,4.79999989e-01,14,1.80000007e-01,9589,7688,8.01800003e+01,,1,,8.31699982e+01,"9997",0,0.00000000e+00
"19","999","999",725,709,9.77900009e+01,181908,9.84899979e+01,151918,8.22600021e+01,29990,1.62399998e+01,2547,1.38000000e+00,233,1.19999997e-01,232223,184688,7.95299988e+01,,5,,8.14000015e+01,"9997",1253,8.19999993e-01
"88","999","999",11511,11044,9.59400024e+01,3050576,9.94300003e+01,2763071,9.00599976e+01,287505,9.36999989e+00,15543,5.09999990e-01,2008,5.99999987e-02,4054904,3068127,7.56600037e+01,,0,,7.88399963e+01,"0301",0,0.00000000e+00
