pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"02","068","999",46,46,1.00000000e+02,11700,9.95199966e+01,10599,9.01600037e+01,1101,9.36999989e+00,51,4.30000007e-01,5,3.99999991e-02,14167,11756,8.29800034e+01,,0,,8.29800034e+01,"9997",0,0.00000000e+00
"02","069","999",90,87,9.66699982e+01,24085,9.97099991e+01,21745,9.00199966e+01,2340,9.68999958e+00,63,2.59999990e-01,8,2.99999993e-02,29659,24156,8.14499969e+01,,0,,8.44300003e+01,"9997",0,0.00000000e+00
"02","070","999",1360,1316,9.67600021e+01,375030,9.94300003e+01,351219,9.31200027e+01,23811,6.30999994e+00,2058,5.50000012e-01,98,1.99999996e-02,474224,377186,7.95400009e+01,,0,,8.22099991e+01,"9997",0,0.00000000e+00
"02","071","999",243,232,9.54700012e+01,65349,9.94100037e+01,59784,9.09499969e+01,5565,8.47000027e+00,369,5.60000002e-01,17,1.99999996e-02,83849,65735,7.84000015e+01,,0,,8.19000015e+01,"9997",0,0.00000000e+00
"02","072","999",45,43,9.55599976e+01,11003,9.96999969e+01,9874,8.94700012e+01,1129,1.02299995e+01,26,2.39999995e-01,7,5.99999987e-02,14137,11036,7.80599976e+01,,0,,8.21299973e+01,"9997",0,0.00000000e+00
"02","073","999",30,30,1.00000000e+02,7868,9.96999969e+01,6971,8.83300018e+01,897,1.13699999e+01,20,2.50000000e-01,4,5.00000007e-02,9477,7892,8.32799988e+01,,0,,8.32799988e+01,"9997",0,0.00000000e+00
"02","074","999",64,63,9.84400024e+01,17140,9.94700012e+01,15926,9.24199982e+01,1214,7.05000019e+00,81,4.69999999e-01,11,5.99999987e-02,21070,17232,8.17799988e+01,,0,,8.31600037e+01,"9997",0,0.00000000e+00
"02","075","999",116,114,9.82799988e+01,32300,9.93799973e+01,29379,9.03899994e+01,2921,8.98999977e+00,174,5.40000021e-01,28,7.99999982e-02,40075,32502,8.10999985e+01,,0,,8.25400009e+01,"9997",0,0.00000000e+00
"02","076","999",156,153,9.80800018e+01,42928,9.94599991e+01,39986,9.26399994e+01,2942,6.82000017e+00,213,4.90000010e-01,22,5.00000007e-02,52507,43163,8.21999969e+01,,0,,8.38799973e+01,"9997",0,0.00000000e+00
"02","077","999",1086,1022,9.41100006e+01,294336,9.93600006e+01,271134,9.15299988e+01,23202,7.82999992e+00,1746,5.89999974e-01,140,5.00000007e-02,378882,296222,7.81800003e+01,,0,,8.30899963e+01,"9997",0,0.00000000e+00
"02","078","999",54,54,1.00000000e+02,14156,9.97600021e+01,12902,9.09199982e+01,1254,8.84000015e+00,32,2.30000004e-01,2,9.99999978e-03,17531,14190,8.09400024e+01,,0,,8.09400024e+01,"9997",0,0.00000000e+00
"02","079","999",905,862,9.52500000e+01,250838,9.93600006e+01,227925,9.02900009e+01,22913,9.07999992e+00,1504,6.00000024e-01,108,2.99999993e-02,315395,252450,8.00400009e+01,,0,,8.40100021e+01,"9997",0,0.00000000e+00
"02","080","999",759,747,9.84199982e+01,213134,9.93799973e+01,203107,9.47099991e+01,10027,4.67999983e+00,1187,5.50000012e-01,133,5.99999987e-02,264636,214454,8.10400009e+01,,0,,8.23399963e+01,"9997",0,0.00000000e+00
"02","081","999",45,43,9.55599976e+01,11397,9.95299988e+01,10413,9.09400024e+01,984,8.59000015e+00,44,3.79999995e-01,10,9.00000036e-02,14040,11451,8.15599976e+01,,0,,8.58300018e+01,"9997",0,0.00000000e+00
"02","082","999",234,227,9.70100021e+01,60220,9.93600006e+01,55250,9.11600037e+01,4970,8.19999981e+00,380,6.29999995e-01,10,9.99999978e-03,80417,60610,7.53700027e+01,,0,,7.75100021e+01,"9997",0,0.00000000e+00
"02","083","999",124,122,9.83899994e+01,32702,9.95599976e+01,29928,9.11100006e+01,2774,8.43999958e+00,135,4.09999996e-01,11,3.99999991e-02,40216,32848,8.16800003e+01,,0,,8.25699997e+01,"9997",0,0.00000000e+00
"02","084","999",278,276,9.92799988e+01,74530,9.93499985e+01,65497,8.73099976e+01,9033,1.20400000e+01,452,6.00000024e-01,34,5.00000007e-02,92447,75016,8.11399994e+01,,0,,8.14700012e+01,"9997",0,0.00000000e+00
"02","085","999",100,99,9.90000000e+01,27223,9.92799988e+01,24080,8.78199997e+01,3143,1.14600000e+01,188,6.89999998e-01,10,2.99999993e-02,33935,27421,8.08000031e+01,,0,,8.16399994e+01,"9997",0,0.00000000e+00
"02","086","999",15,15,1.00000000e+02,4312,9.98600006e+01,3722,8.61999969e+01,590,1.36599998e+01,5,1.19999997e-01,1,1.99999996e-02,5127,4318,8.42200012e+01,,0,,8.42200012e+01,"9997",0,0.00000000e+00
"02","087","999",262,257,9.80899963e+01,69163,9.92799988e+01,62917,9.03099976e+01,6246,8.97000027e+00,454,6.49999976e-01,51,7.00000003e-02,87164,69668,7.99300003e+01,,0,,8.13600006e+01,"9997",0,0.00000000e+00
"02","088","999",10,10,1.00000000e+02,2621,9.98899994e+01,2281,8.69300003e+01,340,1.29600000e+01,1,3.99999991e-02,2,7.00000003e-02,3011,2624,8.71500015e+01,,0,,8.71500015e+01,"9997",0,0.00000000e+00
